catalog_id,smiles,vendor,natural_product_like
m_280710____31607544____31665118____31796626,C=CC[C@H]1COC[C@H]1NC(=O)C(C)(C)C(=O)NCC#CC,Enamine_REAL,true
m_276450____18783488____27789650____18751468,CN1C(=O)C=C(N2CC3(CN(C(=O)C4=CC=CC(CCC#N)=C4)C3)C2)NC1=O,Enamine_REAL,false
s_277990____29490104____15237942,C=COCCCNC(=O)OCC1=CN=C(C)N=C1C,Enamine_REAL,false
s_270004____16516220____7549300,CS(=O)(=O)NCC1CN(CC2=CC=C(Cl)C3=CC=CN=C23)CCO1,Enamine_REAL,false
m_280710____31585420____31679760____31802284,CC#CCCCC(=O)N[C@@H](C(=O)N1C[C@@H]2[C@H](C1)[C@H]2C(C)(C)O)C1=CC=CC=C1,Enamine_REAL,true
m_280710____43767012____31670134____31737612,O=C(NC12CC(C(=O)NC3(CCO)COC3)(C1)C2)C(O)C1=CCCCC1,Enamine_REAL,true
m_280710____31608708____31665144____31729526,CCC(C)CCCCNC(=O)C12CC(C(=O)NCC3=CC=C(F)C=N3)(C1)C2,Enamine_REAL,false
m_276450____27869530____14201226____28204066,CSC1=CN=C(N2CCN(CCNC(=O)C3=CN=C(C4CC4)S3)C(C3CC3)C2)N=C1,Enamine_REAL,false
m_271949____10835332____12897156,CCC1(N2CCCCC2)CCN(C(=O)C(=O)N(CCO)CC(C)(C)C)CC1,Enamine_REAL,false
m_280710____31656506____31665354____31742614,CC1(C)C[C@@H]1NC(=O)C1=CN(CC(=O)NCC2=CNC=N2)C=C1,Enamine_REAL,false
m_2718____18326630____29070296,CC1=CC(NC(=O)C(=O)NCCOC2=NC=CC=N2)=CC2=C1OC=C2,Enamine_REAL,false
m_274552____23522656____24967244____15979330,CN(CC(=O)N[C@H]1CC=CCC1)C(=O)C=CC1=CC=CN=C1,Enamine_REAL,false
s_11____431172____22008928,COC(CC1CC1)C(=O)N(C)CC(=O)NC1=C(C)C=CC=C1C,Enamine_REAL,false
m_274552____23518240____24965830____15976624,CC[C@H](C(=O)N[C@H]1CCCC[C@@H]1C(=O)NOCC(O)CO)N(C)C,Enamine_REAL,true
s_1626____22015730____22107090,COC1=C(C(=O)NC2=NC(C3=CC=C(N4CCCC4=O)C=C3)=CS2)C=C(Cl)C=C1[N+](=O)[O-],Enamine_REAL,false
m_274552____23520522____15957012____25042442,C#CC(C)(C)NC(=O)C[C@@H](NC(=O)C12CC(CO)(C1)C2)[C@@H](C)OC,Enamine_REAL,true
m_280710____43757014____31699218____31724352,CC(O)C1(CNC(=O)CC2(O)CN(C(=O)C[C@H]3C[C@H](O)C3)C2)CC1,Enamine_REAL,true
m_274552____18630736____15964860____15984262,CC[C@H]1C(=O)NCCCN1C(=O)C1(CCNC(=O)C2=CC(O)=CC=N2)CCC1,Enamine_REAL,false
m_275592____14115066____13187200____21845006,CN1CCCC1C(=O)NC1CCN(C(=O)C2CC3CCC2NC3=O)CC1(C)C,Enamine_REAL,true
m_280710____31597780____18962152____31727108,CN(C(=O)CCCC(=O)NC1(C2CC2)CCCC1)C1CC2(CCC2)C1,Enamine_REAL,true
m_275592____14115016____18992806____46297056,C=C(C(=O)N1CCC2(CC1)CN(C(=O)C(C)C(F)F)C2)C(C)CC,Enamine_REAL,false
m_280710____31585180____31672298____31804854,C=CCC1(NC(=O)CN(CC2CC2)C(=O)CCC2CCCOC2)CC1(C)C,Enamine_REAL,false
m_280710____31602544____50353006____31741568,C=CC(C)(C)CCNC(=O)C1=CNC=C1C(=O)NNC(=O)C1=CC=C(C)O1,Enamine_REAL,false
m_275592____23207998____25317778____21836258,O=C(C(O)CC1CCCC1)N1CCN(C(=O)CC2=CC=CC3=C2OC=C3)C2(CCC2)C1,Enamine_REAL,true
m_282155____28841696____26906436____26913512,CC1=NC=C(CN(CCC2(O)COC2)CC2=CC(C(C)C)=NN2C)C=C1Cl,Enamine_REAL,false
m_280710____31586074____31686716____31723074,CN1N=CC(CNC(=O)CN2C=CC(NC(=O)[C@H]3CCOC3)=N2)=C1O,Enamine_REAL,false
m_280710____31585314____31672588____31739390,CC(C)(C(=O)N1CCN(CC(=O)N2CC3(CC3)C2)C(=O)C1)C1CCOC1,Enamine_REAL,false
m_280710____31608346____31665124____31732480,CN(CCCOCCO)C(=O)C1(C(=O)N2CCC(O)C(C)(C)C2)CC=CC1,Enamine_REAL,true
m_274552____23521040____15957942____15975224,CN1C(C(=O)NC(C(=O)NCC2=NC=CC=C2F)C2=CC=CO2)=CN=C1Cl,Enamine_REAL,false
s_2708____23824500____1008952,CC(C1=CC(F)=CC=C1F)N(C)C(=O)NCC1=C2C=CN(C)C2=CC=C1,Enamine_REAL,false
m_275592____25028738____13186900____46297020,CC(F)CCCC(=O)N(C)CC1CCCCN1C(=O)C1=CC=NC=C1,Enamine_REAL,false
m_282155____27464822____26430980____30187478,CC1=CC(C)=CC(CN(CC2CCC3(CCC3)C2)CC(C)(C)O)=C1,Enamine_REAL,true
m_280710____31585212____50383024____31743552,C[C@H]1CC[C@@H](C(=O)N2CCCC(O)C2)N1C(=O)CC1=NN(C)C=N1,Enamine_REAL,false
m_275592____18896924____15844738____19051136,C[C@H](OC(C)(C)C)C(=O)NC1(CCCNC(=O)C2=CC3(CCOC3)C2)CC1,Enamine_REAL,false
m_22____20613232____13968852,O=C(C=CC1=COC=N1)NCC12C3CC(CC31)C2(F)F,Enamine_REAL,true
m_280710____31585222____31682568____31733656,C=CCC(C(=O)N(C)[C@@H](CC)C(=O)NC1(CN2CCCC2)CC1)C(C)C,Enamine_REAL,true
m_282030____21929390____23202028____21973632,COCC1=CC=C(CNC2=NC(C)=NC(N(C)CC(=O)NC(C)C)=N2)C=C1F,Enamine_REAL,false
m_282151____25207130____25200746____30479290,CCC(CO)C(=O)N(CC1=CN=CN1C)CC1(C(C)C)CC1,Enamine_REAL,true
m_280710____31585328____31703936____31742796,CC1=NN=CC(C(=O)NC(C(=O)N2CCN3C=NC=C3C2)C(C)O)=C1C,Enamine_REAL,false
m_274552____23520008____13184812____13454270,CC1(C(NC(=O)CC2CCCCO2)C(=O)NC2=CC=C(Cl)C=C2)CC1,Enamine_REAL,false
m_282490____23939270____23977820____23868508,COCCNC(=O)C(C1=C(Br)C=C(C)S1)N1C[C@H]2CCC=C[C@H]21,Enamine_REAL,false
m_280710____43749034____50387020____31727070,COCC1C=CCN1C(=O)[C@H]1C[C@@H](NC(=O)/C=C(\C)CO)C1,Enamine_REAL,true
m_282490____23942886____23975964____23981250,CN1N=NC(CNC(=O)C(C2CCN(CC(C)(C)C)CC2)N2CCCCC2CCC2=CC=CC=C2)=N1,Enamine_REAL,false
m_275592____36269008____13186904____14130244,C=CCC1(C(=O)N2CC[C@H](C(C)NC(=O)CCC)C2)CCCC1,Enamine_REAL,false
m_282155____26932402____26430828____26898996,C=C[C@H]1C[C@@H]1CN(CC1=CC=C2OCCC2=C1)CC1=CC(Br)=CN1,Enamine_REAL,false
m_275592____21037474____21832778____14129704,C=CCC1(C(=O)NC(CC)CN(C)C(=O)CCC2CC(C)C2)CCCCC1,Enamine_REAL,true
s_2230____14585204____30154088,COC(=O)C1=CN(CC2CN(C3CCC4=C3C(Br)=CC=C4)CCO2)N=N1,Enamine_REAL,false
m_274552____23522414____24988368____13454450,CCC1=C(C(=O)NCC2(C(=O)NC[C@@H](CO)OC)CCCC2)C=CN1,Enamine_REAL,true
m_282151____25184264____25162620____25256222,CC(CO)C(=O)N(CCC12CC(CCO1)C2)CC1=CNC=C1,Enamine_REAL,true
m_280710____43749006____31685762____31807456,C=C(C)C(C)(C)C(=O)N1CC(C(F)C(=O)N[C@H]2CCC[C@@H]2C(C)C)C1,Enamine_REAL,true
m_280710____31585358____31672650____31805076,CC[C@@H]1C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)C1=CCN(C)CC1,Enamine_REAL,true
s_2230____10976746____16724698,CN(CC(O)C1=CC=C(Br)C=C1)CC1(C(F)F)CC1,Enamine_REAL,false
s_27____27272276____2990588,CC(C)(C)OC(=O)C(C)(C)NC(=O)C(C)(C)NC1=NC(C2=CC=NC=C2)=NC2=C1CCC2,Enamine_REAL,false
m_280710____31608280____31665338____31723658,CN(CC(C)(C)C)C(=O)C1=NNC(C(=O)N(CC2(O)CCC2)C2CC2)=C1,Enamine_REAL,false
m_274552____23519444____24972128____13454484,CC1=C(C(=O)N2CC(C(=O)N[C@H]3C[C@@H]4OC(=O)C[C@H]34)(C3CC3)C2)C=CS1,Enamine_REAL,true
m_282156____27628870____27669062____27622180,CCOC1=NSC(CN(CCC(C)F)C(=O)NC2=CN(C)N=C2OCC)=C1,Enamine_REAL,false
m_274552____23521914____24975390____15978638,CC1(NC(=O)C(CNC(=O)C2=NNC(C3CC3)=C2)CC2CCCC2)CC(O)C1,Enamine_REAL,false
m_282151____25222892____25181772____25270434,C[C@H]1CC[C@@H]1C(=O)N(CC1=CC2=CC=C(F)C=C2N1)CC1(F)CCCOC1,Enamine_REAL,false
s_22____464772____29794196,CC1=CN=C(S)C(C(=O)NCCNC(=O)C2=CC=CO2)=C1,Enamine_REAL,false
m_11____5905822____14869278,CNC(=O)CN1C=NC(NC(=O)C2CCN(C3=NC=CN3C)C2)=N1,Enamine_REAL,false
s_11____10177578____25928958,CC(=O)N1CCC2=C(C=C(C(=O)NCC(F)(F)C3=CC(C)=CC=C3)S2)C1,Enamine_REAL,false
m_274552____18630718____25011038____15985588,CCCC(C)(C)C(=O)NC(C)CCC(=O)N[C@@H]1CCS(=O)(=O)C1,Enamine_REAL,false
m_527____21482172____806252,CC(C)(C)OC(=O)NCCCC[C@@H](CO)NC(=O)CS(=O)(=O)C1CCCC1,Enamine_REAL,false
m_282155____26906958____26903272____26919406,CCC1=CN=C(CN(CC2CCC(C3OCCO3)CC2)CC(C)(C)COC)O1,Enamine_REAL,false
m_282151____27564774____28902646____25244120,CCC(O)(CC)CN(CC1=CC(CC(C)C)=NO1)C(=O)[C@H]1CCC(=O)O1,Enamine_REAL,false
m_275592____26993740____13187038____19051686,CCCCN1C=CC(C(=O)N(C)CC(O)CCNC(=O)C(C)C)=N1,Enamine_REAL,false
s_207____15783480____109723,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NCC1=CC=C(Cl)C=C1)C2,Enamine_REAL,true
m_240690____47847124____19728204,NCC1CCC2(CC(C(=O)NC[C@@H]3CCNC[C@H]3O)C2)O1,Enamine_REAL,true
s_527____13946906____19877042,C=CCO[C@H]1CCN(C(=O)C2CCCC3=C2NN=C3I)C1,Enamine_REAL,false
s_11____13460506____26276726,CCN1C=NC(NC(=O)CC2CC(C)(C)C(=O)N2)=N1,Enamine_REAL,false
m_22____20975980____19174924,CC(C)(C)OC(=O)N1CCN(C(=O)C(O)CC(O)CO)CC12CC2,Enamine_REAL,true
s_27____26989546____7877040,CCC1=NC(NC2=CC=C(OC(F)(F)F)C=C2OC)=C2C=CSC2=N1,Enamine_REAL,false
m_274552____19121906____15947032____15985830,CC1CN(C)C(=O)CN1C(=O)[C@H]1CC[C@H](NC(=O)C2CCSC2)CC1,Enamine_REAL,false
m_275592____19666712____25316764____19052706,CC12CC(C(=O)N3CCCC3CN(C(=O)[C@@H]3CCC[C@H]3O)C3CC3)(C1)C2,Enamine_REAL,false
m_274552____23521864____25012894____15981956,CNC(=O)C(NC(=O)CC1(OC)CN(C(=O)C2CC=CCO2)C1)C(C)(C)C,Enamine_REAL,true
m_282151____25221612____25183078____25246024,CC1=C(CN(CC2CC3CCC2CC3)C(=O)CC2=CN=NN2C)C(C)(C)CCC1,Enamine_REAL,true
m_276010____17281364____17271860____17280890,COC1=CC=C(C)C(C2=CN([C@@H](C)CNC(=O)C3=CC=C(SC)O3)N=N2)=C1,Enamine_REAL,false
m_280530____18826422____18862142____18895094,COC1CCN(S(=O)(=O)C2=CC=CC(N3CCC(CC4=CC(Cl)=CC=C4Cl)CC3)=N2)CC1,Enamine_REAL,false
m_280710____31591410____31665236____31724064,C#CC(C)(C)CNC(=O)C(C)(OC)C(=O)N1CC2(CCCC2)C1C,Enamine_REAL,true
m_280710____43745014____31712370____31743318,O=C(/C=C/C1=NC=CN1)NC[C@H](O)C(=O)NCC1=CC=C(O)C=C1,Enamine_REAL,false
s_271948____16534496____9912530,CSC[C@H]1C[C@@H](NC(=O)C(=O)N2CCN(CC(=O)NC3=NOC(C)=C3)CC2)C1,Enamine_REAL,false
m_274552____23522548____24975066____15979478,O=C(N[C@H](C(=O)N1C[C@H](O)[C@H](O)[C@H]1CO)C1CC1)C1=CC=C2C=CNC2=C1,Enamine_REAL,true
m_274552____23520092____24989186____13453938,CSCC(=O)NC1CC=C(C(=O)NCCCC2(O)CC2)C1,Enamine_REAL,false
m_282156____27546404____28748684____27548850,CC1=C2N=CC(CN(CCCC3=CC=CC=C3)C(=O)NC3=CC=CC=C3)=CN2N=C1,Enamine_REAL,false
m_282155____26932168____26431086____26903914,CCN1N=CN=C1CN(CCC1=CC=C(C)C=C1F)CC1=CC=CC=N1,Enamine_REAL,false
m_280710____31585228____31666984____31724778,CCN1N=CC(C(=O)N2C3CCC2C(C(=O)NCC2(F)CCCC2)C3)=C1F,Enamine_REAL,false
m_275592____18896690____15843928____46331020,COC1(CCNC(=O)[C@H]2CC[C@@H](O)CC2)CN(C(=O)C=CCO)C1,Enamine_REAL,true
m_280710____31591302____31665226____31726370,C=C(CO)CNC(=O)C1(C(=O)NCCC2=CCOCC2)CCCO1,Enamine_REAL,true
s_270004____30383332____24594616,COC1=CC=CC(OCCN(C)CCC2CCC3CC23)=C1,Enamine_REAL,false
m_274552____23521758____13185728____15988830,COCC1=NOC(C(=O)NCCSCC(=O)NC2=CC=C3COCC3=C2)=C1,Enamine_REAL,false
m_275592____25037026____21833144____19065138,CCC1=CN(CC(=O)N(C)C[C@H]2CCC[C@H]2NC(=O)[C@]23CC[C@H](OC)[C@H]2CC3)N=C1,Enamine_REAL,false
m_274552____23414908____24971210____46553046,CC(C)C[C@@H](CC(=O)N1CC[C@H]2CC[C@H]21)NC(=O)[C@H](CO)N(C)C,Enamine_REAL,true
m_280710____31591808____31665264____31725018,C=C1CCN(C(=O)CCCC(C)(C)C(=O)NCC2CCC(=O)NC2C)C1,Enamine_REAL,true
m_11____25799006____16527344,COC1=CC=CC(C(C)=CC(=O)NCC2=CNN=C2C(C)(F)F)=C1,Enamine_REAL,false
m_275592____18896618____15840832____21837950,CO[C@@H]1C[C@@H](CNC(=O)C2=CC(O)=CC(F)=C2)N(C(=O)CCNC(C)=O)C1,Enamine_REAL,false
s_271302____25425798____25576136,CCC(NCCCC1CCNC1)C1=CN(C)N=C1,Enamine_REAL,false
m_275592____20019918____25316654____15857066,CC(C)(CO)C(=O)N1C[C@H]2C[C@@H](NC(=O)C3OCCCC3(C)C)[C@@H]1C2,Enamine_REAL,true
m_274552____23414836____24966628____25039832,CO[C@H]1C[C@H](C(=O)N2CC3(CCN3C)C2)N(C(=O)C2CC3(CC(C)C3)C2)C1,Enamine_REAL,true
m_274552____23520648____15972112____13454278,C#CC1CCN1C(=O)C1=NC(CNC(=O)C=C(CC)CC)=CC=C1,Enamine_REAL,false
m_275592____45911086____15841392____25323930,CC1=CN=C(CC(=O)NCC[C@H]2C[C@@H]2NC(=O)C2=NC(N(C)C)=CN=C2)S1,Enamine_REAL,false
s_2708____23820954____28772826,CCC(C)(CNC(=O)N1CC[C@@H](CN=[N+]=[N-])C1)C1=CN=CC=N1,Enamine_REAL,false
m_274552____23522412____15968020____25052994,CCC[C@@H](CC(=O)NC1(C)CC(C)(C)C1)NC(=O)[C@@H]1C[C@H]2C[C@@H]1C[C@H]2O,Enamine_REAL,true
m_280710____31610368____31665130____44319054,CC(C(=O)N(C)CC1CC1)C(=O)N1C[C@H](O)[C@H](O)CO1,Enamine_REAL,false
m_7____11560042____121913,CCCCCC(C)NC(=O)CSCC1CN(C)CCO1,Enamine_REAL,false
m_274552____24795186____24972136____15981634,CC1(C)CCC(C(=O)NC(C)(C)CCCC(=O)NC2CCC3=CC=CN=C32)C1,Enamine_REAL,false
s_2624____27230070____27380656,COC(=O)C(O)C1=CC=C(OCC2CC3(CCCCC3)CO2)C([N+](=O)[O-])=C1,Enamine_REAL,true
m_275592____45917014____14139654____15856878,CCC([C@H](C)NC(=O)C1CCC(=O)N1)N(C)C(=O)C1=CN(C(C)C)C=N1,Enamine_REAL,false
s_1626____22044108____514750,CC1=CC=C(C(=O)N[C@H](CC2=CC=CC=C2)C(=O)OC(C)(C)C)N1C,Enamine_REAL,false
m_275592____18896988____15840414____15856140,CCCC(C)=CC(=O)NC1CCC(C)(CNC(=O)C2CC3CC3C2)CC1,Enamine_REAL,true
s_2718____29022970____29068350,CC(C)N(CC1=CC=C(F)C=C1F)C(=O)C(=O)NC1=CC=C(Br)C2=CN=CC=C12,Enamine_REAL,false
m_274552____23521280____24973290____15980692,COCC1=CC(C(=O)N2CCC(/C=C/C(=O)NCC(C)C(C)(F)F)CC2)=NO1,Enamine_REAL,false
m_274552____23414790____24976852____12354032,CNC(=O)OCCCNC(=O)C[C@H]1C=C[C@@H](NC(=O)CC(C)=C(C)C)C1,Enamine_REAL,true
m_282151____27611244____30184870____27579726,CC1=NOC(C)(C(=O)N(CCC2(C)CCCCC2)CC2(CO)CC(C)(C)C2)C1,Enamine_REAL,true
m_274552____23519824____25006288____25047362,COCC1(C(=O)NCC2(O)CC2)CN(C(=O)C2=CC3C=CC(C2)C3)C1,Enamine_REAL,true
m_275592____20027112____18928438____21845378,CNC(=O)N1CCC(C(=O)NCC(C)(C)C2(O)CN(C(=O)C3=CN=NC=C3C)C2)C1,Enamine_REAL,false
m_280710____43789010____50387006____31727582,CNC(=O)C1(NC(=O)CN(CC(C)O)C(=O)CCC2CCCC2=O)CC1,Enamine_REAL,false
s_527____7426972____20997812,O=C1C2CCC3C1C3(C(=O)NC1(C3=CC=C4OCOC4=C3)CC1)C2,Enamine_REAL,true
m_274552____23522406____15962468____25046018,C#CC1(CNC(=O)C[C@@H](CCCC)NC(=O)[C@H]2C[C@](O)(C#C)C2)CC1,Enamine_REAL,true
m_280710____43775008____31672016____31804318,C[C@@H]1[C@H](O)CCN1C(=O)C[C@H]1CCCN1C(=O)C1=C2CCCC2=CO1,Enamine_REAL,true
m_240690____11965992____27070460,COCC12CCC(C(=O)N3CC[C@H](C)C[C@@H]3C)(CC1)N2,Enamine_REAL,true
m_282910____27093706____27094204____27099050,NS(=O)(=O)C1=C(C(=O)N2CCC(NC3=NC(C4=CC=C(Cl)C=C4)=CS3)C2)C=CS1,Enamine_REAL,false
s_1458____2768098____488024,CC(C)C1=NC(C(=O)OCC2=CN3C=CC=CC3=N2)=CS1,Enamine_REAL,false
m_282151____25218670____25187928____25277422,CSC1=CC=C(CN(CCC(C2CC2)C2CC2)C(=O)C2=NN(C)N=C2C)C=C1,Enamine_REAL,false
m_279130____28136756____28188332____28194606,CCC(CC)CN1C=C([C@H](NC(=O)CN2C=CC=N2)C(C)(C)C)N=N1,Enamine_REAL,false
s_2230____13606686____6441856,O=S(=O)(C1=CC=CC=C1)C1CCN(C2CCCCC3=CC=CC=C32)C1,Enamine_REAL,false
s_11____22169564____22138878,C#CC1=CC(Br)=CC=C1NC(=O)CC1CCCCN1C1=CC=NC=C1,Enamine_REAL,false
m_275592____18992076____25317990____46345090,CC1COC(C)(C(=O)NC/C=C\CNC(=O)CCC2=NC=NN2C)CO1,Enamine_REAL,false
m_274552____23520916____15972256____15980808,CC(=CC(=O)N1C[C@H](C)[C@@H](CC(=O)NCC2CC23CCC3)C1)C(C)C,Enamine_REAL,true
s_2430____15097570____47939016,CC1(C)CCC(C)(C)C2=CC(NC(=O)NCC(F)(F)C3=NN=C4CCCN43)=CC=C21,Enamine_REAL,false
s_2708____23829050____13220164,O=C(NCCC1=NN=C(C2CCOCC2)N1)NNC(=O)C1=CN2CCCCC2=N1,Enamine_REAL,false
m_282151____27584058____25164496____25271574,CCC1=CC=C(CN(CC2CCCCC2O)C(=O)C2=CC=C(CC)C(C)=C2)N=C1,Enamine_REAL,false
m_274552____23414914____24988584____25027290,C=CC[C@H](NC(=O)C[C@@H]1CCCN1C)C(=O)N(C)[C@H]1CC[C@H]1O,Enamine_REAL,true
m_280710____31607958____44051006____31742458,CCC(CC(=O)NCC1(C)CCN(C)C1)C(=O)NCC1COC1,Enamine_REAL,false
m_275592____75589036____15840954____19069906,CCCCC[C@@H](O)CC(=O)N[C@@]1(C)CC[C@H]1NC(=O)C1=CC2=CC=CN2C=C1,Enamine_REAL,true
m_282156____27572394____27583652____27600322,CCC1=CC(CN(CC2=NN(C)C=C2)C(=O)NC2=CC=NN2C2CCOC2)=CC=C1C,Enamine_REAL,false
m_274552____23520122____24994952____15988742,CN(CC1=CN=CN=C1)C(=O)C1=CCC2CCC1N2C(=O)C1=COC2=C1COC2,Enamine_REAL,false
m_274552____18757970____15958082____15975556,O=C(C=CC1CCOCC1)NCC(=O)NC1CCC(F)CC1,Enamine_REAL,false
m_274552____23521056____15957112____15988570,CCC1=CC=C(C(=O)NC2(C(=O)NC(CCOC)C(N)=O)CC2(C)C)N1,Enamine_REAL,true
m_282030____21915648____26669682____21976532,CN1C=C(Cl)C=C1CNC1=C(NCC2CC(O)C2(C)C)C(=O)C1=O,Enamine_REAL,true
s_2430____17798454____70651012,CCC(NC(=O)NC1=NN(C2CC2)C(C)=C1)C1CN(C(=O)OC(C)(C)C)C1,Enamine_REAL,false
m_282156____27568452____28037392____27582048,CC1=CN=NC=C1NC(=O)N(CCC(=O)NC(C)(C)C)CC1=C2N=C(C)NC2=CC=C1,Enamine_REAL,false
m_282030____21903746____23865182____21967264,CC1=CC=CC(NC2CCN(C3=CC=NC(N4CC5CC4C(F)(F)C5)=N3)CC2)=C1,Enamine_REAL,false
m_188690____14421876____13574052,COC(C(=O)N[C@H]1CCC2(CC2)C[C@H]1C(=O)O)C1=CC(F)=CC(F)=C1,Enamine_REAL,true
m_282155____29668496____26920860____26432344,C[C@@H](F)CN(CC1=CC=C(OCC2CC2)C=C1)CC1=CN(C2CC2(F)F)N=C1,Enamine_REAL,false
s_27____12906308____25396014,FC(F)OC1=CN=C(NC2CC(C3CC3)C2)N=C1,Enamine_REAL,false
m_275592____18897330____14139538____15856796,CCOC1=NOC(C(=O)N2CCN(C(=O)C3=CC=C(CC)C=C3O)CC2COC)=C1,Enamine_REAL,false
s_2708____3706616____18905582,CCOC(=O)NCCNC(=O)NC1(CC2=CC=CC=C2)COC1,Enamine_REAL,false
m_274552____23521124____15946152____25055098,COC[C@H]1CC[C@@H]1C(=O)N1CC2(C=C(C(=O)N(C)CC3(O)CCC3)CO2)C1,Enamine_REAL,true
m_274552____23522430____25010172____25038734,CC1=CC(C(=O)N[C@H]2CC=CC[C@H]2C(=O)N2CCN3C(=O)OCC3C2)=CN=C1N,Enamine_REAL,false
s_22____10122538____895492,O=C1CC2=CC(C(=O)NCC(=O)NC3=CC=CC=C3SC(F)F)=CC=C2N1,Enamine_REAL,false
m_275592____18992110____18925824____25325878,CC1(C)[C@H](CN=[N+]=[N-])[C@@H]1C(=O)N1CC(NC(=O)C2=CC=CC3=CN=CN32)C2(CCC2)C1,Enamine_REAL,false
m_279130____28137246____28169140____28195968,CCCC1=CC=C(N2C=C(CCN(C)C(=O)C3CSC3)N=N2)C=C1,Enamine_REAL,false
m_275592____18896470____21830988____46287012,C=C(C(=O)NC1CN(C(=O)CC(F)(F)Cl)CC12CC2)C(C)C,Enamine_REAL,true
m_280710____31585178____44127114____31808540,C=CC1(CNC(=O)C2COCCN2C(=O)/C=C/CCF)CCOCC1,Enamine_REAL,false
s_27____8750556____8853854,CC1=CC(N2CCC(C3=CC=CC=C3C)CC2)=CC=N1,Enamine_REAL,false
m_274860____24676020____12536600____12655914,CN1N=CC=C1C1=CN(CC(=O)N2CCSC2(C)C)N=N1,Enamine_REAL,false
m_274552____18613022____15963570____15975388,CCC(CC)CNC(=O)CC1(NC(=O)C2=C(C)OC(C)=N2)CC1,Enamine_REAL,false
m_274552____23519726____25010928____13454454,CCOC1CC(C(=O)N2CC(C(=O)NC3=CN=C(CC)N=C3)CC2(C)C)C1,Enamine_REAL,false
m_275592____25034334____25317794____21839828,C[C@@H]1CN(C(=O)C2CCC(CO)CC2)[C@@H](C)CN1C(=O)C1=NNC2=CN=CC=C21,Enamine_REAL,false
m_275592____22838728____18925314____19055936,C=CCC(F)(F)C(=O)N1C2CC1CN(C(=O)C1C=CCCC1)C2,Enamine_REAL,true
m_280710____43749028____31697388____31811744,CCC(CNC(=O)C1(F)CC12CCC2)C(=O)N1CC(C)(NC(C)=O)C1,Enamine_REAL,false
m_282151____27613636____25166120____25253912,COC(C)(CCN(CC1=CC=C(C)C=C1C)C(=O)C1COC(C)C1)OC,Enamine_REAL,false
m_280710____31585360____31690916____31807746,C=CCCCC(=O)N1CC(C(=O)N[C@H]2CCC[C@@H]2C(=O)OC)C1,Enamine_REAL,false
s_188690____28643044____28758632,CP(C)(=O)C1=CC=CC(CC(=O)NC(CC2=CC=CC(O)=C2)C(=O)O)=C1,Enamine_REAL,false
m_274552____24795524____24969588____13454022,CCC(CC)C(=O)NC(C)C1(C(=O)NCC2=CN=CC(C#N)=C2)CC1,Enamine_REAL,false
m_274552____21401528____15962502____12354236,CC(=CC(=O)N1C[C@@H]2[C@H](C1)[C@H]2C(=O)NCC1(F)CCOCC1)C(C)(C)C,Enamine_REAL,false
m_280710____31585410____44105046____31734778,CCC(CNC(=O)[C@H](CO)NC(=O)C12CCC(CC1)O2)C(=O)OC,Enamine_REAL,true
m_275592____15865532____18932844____25324076,CC1=C(O)C=CN=C1C(=O)N1CCOCC(CNC(=O)[C@@H](CC(C)C)N(C)C)C1,Enamine_REAL,false
m_282151____25195610____29918166____27572128,CCCCCN(CC1=C(C)C(C)=CC=C1F)C(=O)CCN1N=CC=C1C,Enamine_REAL,false
m_280710____43749026____31704938____31772046,CC(C)C(CNC(=O)CCCC1CC(=O)C1)C(=O)N(C)CC1(F)CCCC1,Enamine_REAL,true
m_280710____31585336____31689676____31729460,CCC[C@@H](NC(=O)C(C)C(=O)OC)C(=O)N(C)[C@H]1C[C@H](CO)C1,Enamine_REAL,true
m_274552____23521324____24971814____15986866,CC1=CC(CN(C)C(=O)C2=CC=C(CNC(=O)C=CCF)O2)=NN1C,Enamine_REAL,false
m_280530____23088840____18862130____18871996,COC1(CO)CCN(C2=NC=CC=C2S(=O)(=O)N(CCC#N)CC2=CC=CC=C2)CC1,Enamine_REAL,false
m_282151____25194614____27571340____25229240,COCC(CN(CC1=CC[C@H]2C[C@@H]1C2(C)C)C(=O)C1=CC(=O)NC(C)=N1)C(C)C,Enamine_REAL,true
m_282030____21898914____22003034____21963006,CC1=CC=C(C(C)(C)CNC2=NC3=C(C=NN3)C(NCCC3CCSC3)=N2)C=C1,Enamine_REAL,false
s_2230____2543862____29647962,COCC(F)CN1CCC2=C(C1)C(OC)=NC=N2,Enamine_REAL,false
m_274552____23522568____24972020____25040778,O=C(N[C@H]1CC[C@@H]1O)[C@@H]1[C@H]2CC[C@H](C2)N1C(=O)CCOC1CCC1,Enamine_REAL,true
m_275592____18896938____18917004____25324926,C#CCOC1=CC(C(=O)NCC2CN(C(=O)[C@H]3[C@@H]4CCC[C@@H]43)C(C)(C)C2)=CC=C1,Enamine_REAL,false
s_2230____22399776____666262,CC(NC(=O)CN[C@]12C[C@H]1CN(C(=O)OC(C)(C)C)C2)C1=CC=CO1,Enamine_REAL,false
m_280710____31609222____31665170____31728044,COCC1(CNC(=O)C2=CC=C(C(=O)N[C@@H]3CCCC3(C)C)C=C2)CCC1,Enamine_REAL,true
